,pct,year,BNFCode,BNFName,TotalItems,TotalCost
21779,14Y,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,8,348.25
21780,02Y,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,27,1423.9899999999998
21781,08N,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,5,473.03
21782,05N,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,16,479.53000000000003
21783,11M,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,634.1700000000001
21784,09G,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,108.33
21785,08Y,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,8,718.33
21786,03J,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,365.46000000000004
21787,05V,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,362.23
21788,03Q,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,358.22
21789,01X,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,4,488.4
21790,08T,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,115.95
21791,03N,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,50,2644.6699999999996
21792,03N,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,39,1709.2500000000002
21793,00T,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,12,580.46
21794,10R,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,68,2525.72
21795,07L,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,624.65
21796,15N,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,75,1838.66
21797,11A,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,22,1710.9000000000003
21798,06H,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,8,870.7199999999999
21799,03E,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,22,1642.1499999999999
21800,02T,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,47,1030.8899999999999
21801,07M,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,102,5314.26
21802,07J,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,790.83
21803,03Q,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,25,2898.5299999999997
21804,04C,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,14,853.19
21805,99M,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,324.83
21806,07G,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,8,508.31000000000006
21807,00C,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,11,618.72
21808,03A,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,5,300.24
21809,02G,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,4.68
21810,01C,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,41,1911.7100000000007
21811,00Q,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,73,2443.93
21812,10L,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,58,1408.4900000000002
21813,03R,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,17,1036.0400000000002
21814,08F,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,33,1473.6000000000004
21815,01F,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,7,426.7
21816,00X,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,17,942.5
21817,14L,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,116,5461.589999999997
21818,99C,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,16,973.87
21819,01D,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,12,905.3500000000001
21820,09E,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,25,1825.71
21821,99J,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,20,1158.5900000000001
21822,00Q,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,20,1004.8699999999998
21823,01C,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,325.57
21824,03T,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,16,1291.3000000000002
21825,08A,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,30.99
21826,02A,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,92.82
21827,11M,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,132,4855.069999999998
21828,09J,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,38,745.8299999999998
21829,10V,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,35,2230.36
21830,02Y,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,68,3940.0100000000007
21831,01E,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,26,1255.4600000000003
21832,05V,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,114,5605.559999999998
21833,00J,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,587.15
21834,10J,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,19,1127.56
21835,07J,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,17,1016.42
21836,03D,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,42,1615.25
21837,10J,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,10,593.23
21838,14Y,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,5,302.01
21839,99G,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,51,2733.9699999999993
21840,01W,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,141.72
21841,04H,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,14,1582.9899999999998
21842,07J,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,15,909.3399999999999
21843,06Y,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,12,730.0300000000001
21844,00X,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,714.02
21845,R1F,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,7.99
21846,RA9,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,28.52
21847,00T,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,195.32999999999998
21848,06H,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,10.13
21849,05N,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,27.89
21850,99N,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,251.64
21851,06V,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,60.76
21852,14L,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,69,2834.6200000000003
21853,99D,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,37,533.86
21854,15D,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,62,3703.0600000000004
21855,00V,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,33,1566.3600000000006
21856,00L,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,33,2536.7099999999996
21857,05H,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,69,5730.11
21858,04C,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,627.73
21859,00P,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,11,673.98
21860,00C,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,61.2
21861,09Y,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,20,950.4900000000001
21862,15C,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,59,2448.0800000000004
21863,10K,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,1345.41
21864,06L,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,19,1212.11
21865,01F,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,791.57
21866,04V,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,195.39
21867,05D,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,20,908.54
21868,01R,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,4,184.95000000000002
21869,08G,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,121.61
21870,07H,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,101.18
21871,02D,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,7.21
21872,02X,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,20.38
21873,03J,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,60.85
21874,05V,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,103,7048.9000000000015
21875,10A,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,26,1524.4500000000003
21876,04Y,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,21,984.2599999999999
21877,99E,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,7,494.43999999999994
21878,15C,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,134,4380.679999999999
21879,04Q,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,587.1899999999999
21880,04H,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,12,1530.6399999999999
21881,09P,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,141.11
21882,00M,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,78,5954.099999999999
21883,08P,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,10,818.8299999999999
21884,03E,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,34,2095.18
21885,08Y,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,32,2347.2299999999996
21886,06Y,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,5,304.73
21887,10D,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,10,288.49
21888,10J,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,54.18
21889,02A,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,74.7
21890,06Y,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,11,534.6500000000001
21891,01K,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,24,577.22
21892,05A,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,40,2141.3
21893,09N,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,64,4709.53
21894,99G,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,38,1842.9900000000005
21895,11A,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,66,4994.250000000002
21896,07W,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,45,1394.06
21897,99F,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,37,2596.28
21898,00L,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,92,5072.4400000000005
21899,11A,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,9,894.6000000000001
21900,10K,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,765.4300000000001
21901,03T,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,7.76
21902,10R,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,63,2113.73
21903,03R,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,14,852.5199999999999
21904,08H,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,227.22
21905,01W,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,121.58
21906,01T,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,35,2102.7800000000007
21907,09G,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,52,4530.139999999999
21908,03K,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,641.4300000000001
21909,03Q,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,116,5584.820000000001
21910,09L,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,66,2212.14
21911,NVE,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,4.83
21912,03F,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,39.57
21913,11J,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,88,5486.389999999999
21914,00K,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,23,1660.78
21915,11M,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,186,11671.650000000003
21916,13T,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,105,4164.009999999999
21917,15A,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,88,3755.8999999999983
21918,10V,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,97,4396.21
21919,08G,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,7,375.35
21920,03H,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,40,1317.27
21921,11X,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,19,1990.98
21922,99M,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,9,806.51
21923,00J,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,21,1267.66
21924,07N,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,16,696.66
21925,06K,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,26,1034.42
21926,14Y,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,11,681.8499999999999
21927,08F,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,15,981.3799999999999
21928,03A,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,11,669.9700000000001
21929,99H,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,4,332.84000000000003
21930,07P,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,89.21000000000001
21931,08J,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,30.71
21932,01K,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,130.56
21933,03K,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,209.21
21934,08H,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,115.95
21935,07K,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,200.09
21936,08X,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,121.69
21937,02A,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,104.56
21938,99D,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,28.54
21939,09F,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,60,4217.2300000000005
21940,09E,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,28,1652.9
21941,00J,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,17,976.5799999999999
21942,02R,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,19,190.94
21943,03D,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,36,1429.38
21944,01D,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,44,2974.8600000000006
21945,06L,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,38,2236.0599999999995
21946,10K,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,27,1409.5
21947,03M,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,54,3111.4300000000007
21948,10V,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,53,2742.6799999999994
21949,15D,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,30,2085.8300000000004
21950,04H,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,15,1764.67
21951,10Q,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,16,1565.42
21952,05J,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,20,793.09
21953,99K,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,53,2504.5
21954,07K,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,19,1677.6799999999998
21955,00R,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,13,577.47
21956,07R,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,117.9
21957,06A,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,7,216.27
21958,08M,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,4.17
21959,06A,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,58,652.5
21960,14Y,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,32,2406.37
21961,00Q,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,88,2893.98
21962,06T,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,55,2517.8900000000003
21963,04G,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,53,3148.189999999999
21964,04M,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,11,498.82
21965,02T,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,109,2272.23
21966,05D,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,28,1559.0199999999998
21967,06F,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,24,2119.4
21968,07N,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,22,475.01
21969,09P,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,40,2557.08
21970,00V,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,429.79999999999995
21971,10L,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,539.0699999999999
21972,01A,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,50,3069.5899999999997
21973,06F,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,297.87
21974,07V,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,8,476.13
21975,01E,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,5,261.55
21976,08N,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,18,801.8399999999999
21977,09A,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,20,1302.77
21978,00Y,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,18,1844.21
21979,03K,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,44,2626.9399999999996
21980,07W,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,42,1620.3400000000001
21981,02Y,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,14,1520.94
21982,01J,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,7,313.05
21983,09A,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,27,1971.2299999999998
21984,00T,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,117.87
21985,05Y,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,260.3
21986,04M,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,85.35000000000001
21987,15F,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,166.19
21988,07G,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,618.64
21989,09L,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,66,3817.0700000000006
21990,15C,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,102,2510.9300000000007
21991,03L,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,41,2498.28
21992,03L,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,28,2193.51
21993,09Y,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,99,4380.84
21994,05D,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,27,1173.69
21995,15A,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,70,3856.789999999999
21996,10A,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,24,744.24
21997,00M,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,28,2594.18
21998,09X,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,104.73
21999,15A,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,47,3891.5500000000006
22000,10V,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,22,4171.22
22001,15M,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,27,2532.67
22002,15D,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,14,305.26
22003,06K,2010,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,38.69
22004,01G,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,4,138.07999999999998
22005,07Y,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,11.64
22006,07P,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,94,3431.9399999999996
22007,03E,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,26,1901.8300000000002
22008,03T,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,24,1564.6500000000003
22009,12D,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,4,213.31
22010,11X,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,150,7895.950000000001
22011,15A,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,17,2190.35
22012,10A,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,17,509.29
22013,09D,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,70,889.7199999999999
22014,03M,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,40,2366.63
22015,08A,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,288.63000000000005
22016,05X,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,3,139.39
22017,00P,2012,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,7,498.40999999999997
22018,00N,2014,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,117.69999999999999
22019,04D,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,6,365.14000000000004
22020,02Q,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,2,139.51
22021,08R,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,91.3
22022,02R,2013,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,60.87
22023,03A,2011,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,1,69.67
22024,12F,2015,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,18,1026.82
22025,09P,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,83,2172.6000000000004
22026,01Y,2016,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,64,4085.27
